timestamp_unix,elapsed_s,scrape_ok,prompt_tokens_total,generation_tokens_total,requests_running,requests_waiting,requests_finished_total,requests_error_total,error
1787168354.470433,122.000095,1,148190.0,1273005.0,756.0,0.0,7617.0,0.0,
1787168355.470488,123.000150,1,149747.0,1284348.0,758.0,0.0,7704.0,0.0,
1787168356.470423,124.000085,1,150283.0,1288123.0,759.0,0.0,7924.0,188.0,
1787168357.470442,125.000104,1,150283.0,1288123.0,759.0,0.0,7924.0,188.0,
1787168358.470529,126.000192,1,150283.0,1288123.0,759.0,0.0,7924.0,188.0,
1787168359.470412,127.000074,1,150283.0,1288123.0,759.0,0.0,7924.0,188.0,
1787168360.470410,128.000073,1,150283.0,1288123.0,759.0,0.0,7924.0,188.0,
1787168361.470413,129.000076,1,150283.0,1288123.0,759.0,0.0,7924.0,188.0,
1787168362.470410,130.000072,1,150283.0,1288123.0,759.0,0.0,7924.0,188.0,
1787168363.470415,131.000078,1,150283.0,1288123.0,759.0,0.0,7924.0,188.0,
1787168364.470411,132.000073,1,150283.0,1288123.0,759.0,0.0,7924.0,188.0,
1787168365.470410,133.000073,1,150283.0,1288123.0,759.0,0.0,7924.0,188.0,
1787168366.470415,134.000078,1,150283.0,1288123.0,759.0,0.0,7924.0,188.0,
1787168367.470411,135.000073,1,150283.0,1288123.0,759.0,0.0,7924.0,188.0,
1787168368.470432,136.000095,1,150463.0,1289269.0,950.0,0.0,7933.0,188.0,
1787168369.470436,137.000099,1,154529.0,1299187.0,941.0,0.0,7973.0,188.0,
1787168370.470422,138.000084,1,155155.0,1309097.0,947.0,0.0,8006.0,188.0,
1787168371.470540,139.000202,1,156083.0,1318975.0,940.0,0.0,8064.0,188.0,
1787168372.470411,140.000074,1,156924.0,1328864.0,942.0,0.0,8109.0,188.0,
1787168373.470410,141.000072,1,157729.0,1337991.0,943.0,0.0,8153.0,188.0,
1787168374.470407,142.000070,1,158676.0,1347870.0,943.0,0.0,8204.0,188.0,
1787168375.470410,143.000072,1,159564.0,1356991.0,944.0,0.0,8252.0,188.0,
1787168376.470418,144.000081,1,160422.0,1366870.0,940.0,0.0,8308.0,188.0,
1787168377.470411,145.000074,1,161294.0,1375998.0,941.0,0.0,8353.0,188.0,
1787168378.470410,146.000072,1,162346.0,1385089.0,938.0,0.0,8415.0,188.0,
1787168379.470411,147.000073,1,163401.0,1394951.0,947.0,0.0,8469.0,188.0,
1787168380.470411,148.000073,1,164456.0,1404046.0,940.0,0.0,8536.0,188.0,
1787168381.470409,149.000072,1,165510.0,1413149.0,943.0,0.0,8591.0,188.0,
1787168382.470420,150.000082,1,166760.0,1422994.0,939.0,0.0,8662.0,188.0,
1787168383.470466,151.000129,1,167742.0,1432103.0,947.0,0.0,8711.0,188.0,
1787168384.470502,152.000165,1,168688.0,1441209.0,940.0,0.0,8771.0,188.0,
1787168385.470418,153.000081,1,169887.0,1451065.0,935.0,0.0,8840.0,188.0,
1787168386.470424,154.000086,1,171008.0,1460143.0,940.0,0.0,8904.0,188.0,
1787168387.470411,155.000073,1,172152.0,1470004.0,942.0,0.0,8963.0,188.0,
1787168388.470414,156.000076,1,173167.0,1479110.0,943.0,0.0,9019.0,188.0,
1787168389.470414,157.000076,1,174236.0,1488976.0,945.0,0.0,9075.0,188.0,
1787168390.470416,158.000078,1,175148.0,1498089.0,942.0,0.0,9129.0,188.0,
1787168391.470422,159.000084,1,175933.0,1507208.0,939.0,0.0,9180.0,188.0,
1787168392.470551,160.000214,1,177148.0,1517061.0,941.0,0.0,9244.0,188.0,
1787168393.470555,161.000218,1,178161.0,1526163.0,940.0,0.0,9300.0,188.0,
