timestamp_unix,elapsed_s,scrape_ok,prompt_tokens_total,generation_tokens_total,requests_running,requests_waiting,requests_finished_total,requests_error_total,error
1787153915.554128,148.000073,1,59266.0,845244.0,252.0,0.0,3190.0,0.0,
1787153916.554128,149.000073,1,59712.0,850907.0,254.0,0.0,3214.0,0.0,
1787153917.554130,150.000076,1,60176.0,857000.0,253.0,0.0,3240.0,0.0,
1787153918.554117,151.000063,1,60513.0,863618.0,255.0,0.0,3258.0,0.0,
1787153919.554113,152.000058,1,60941.0,869709.0,254.0,0.0,3285.0,0.0,
1787153920.554112,153.000057,1,61360.0,875296.0,254.0,0.0,3307.0,0.0,
1787153921.554115,154.000060,1,61763.0,881906.0,255.0,0.0,3330.0,0.0,
1787153922.554112,155.000057,1,62185.0,887490.0,253.0,0.0,3356.0,0.0,
1787153923.554114,156.000060,1,62570.0,894356.0,254.0,0.0,3377.0,0.0,
1787153924.554115,157.000060,1,63028.0,900190.0,254.0,0.0,3405.0,0.0,
1787153925.554116,158.000061,1,63431.0,906035.0,254.0,0.0,3426.0,0.0,
1787153926.554120,159.000065,1,63871.0,912126.0,254.0,0.0,3453.0,0.0,
1787153927.554124,160.000069,1,64353.0,917705.0,254.0,0.0,3479.0,0.0,
1787153928.554121,161.000067,1,64799.0,924054.0,256.0,0.0,3503.0,0.0,
1787153929.554112,162.000057,1,65100.0,930938.0,255.0,0.0,3518.0,0.0,
1787153930.554112,163.000057,1,65615.0,936764.0,255.0,0.0,3549.0,0.0,
1787153931.554113,164.000058,1,65998.0,942351.0,254.0,0.0,3572.0,0.0,
1787153932.554111,165.000056,1,66366.0,949221.0,253.0,0.0,3594.0,0.0,
1787153933.554111,166.000057,1,66806.0,955570.0,255.0,0.0,3618.0,0.0,
1787153934.554111,167.000056,1,67191.0,962183.0,254.0,0.0,3640.0,0.0,
1787153935.554114,168.000059,1,67683.0,967758.0,254.0,0.0,3669.0,0.0,
1787153936.554111,169.000057,1,68086.0,973602.0,254.0,0.0,3690.0,0.0,
1787153937.554114,170.000060,1,68530.0,979695.0,254.0,0.0,3716.0,0.0,
1787153938.554111,171.000057,1,69030.0,985272.0,255.0,0.0,3743.0,0.0,
1787153939.554111,172.000056,1,69403.0,992142.0,255.0,0.0,3764.0,0.0,
1787153940.554131,173.000077,1,69734.0,998755.0,249.0,0.0,3790.0,0.0,
1787153941.554114,174.000059,1,70199.0,1004080.0,252.0,0.0,3813.0,0.0,
1787153942.554115,175.000060,1,70654.0,1010173.0,253.0,0.0,3837.0,0.0,
1787153943.554112,176.000057,1,71041.0,1016529.0,254.0,0.0,3859.0,0.0,
1787153944.554112,177.000057,1,71427.0,1022884.0,253.0,0.0,3882.0,0.0,
1787153945.554112,178.000057,1,71830.0,1028979.0,253.0,0.0,3906.0,0.0,
1787153946.554112,179.000057,1,72322.0,1034815.0,254.0,0.0,3932.0,0.0,
