timestamp_unix,elapsed_s,scrape_ok,prompt_tokens_total,generation_tokens_total,requests_running,requests_waiting,requests_finished_total,requests_error_total,error
1787674216.189106,201.000070,1,66241.0,945969.0,248.0,0.0,3587.0,0.0,
1787674217.189114,202.000077,1,66241.0,945969.0,248.0,0.0,3587.0,0.0,
1787674218.189120,203.000083,1,66241.0,945969.0,248.0,0.0,3587.0,0.0,
1787674219.189187,204.000150,1,66241.0,945969.0,248.0,0.0,3587.0,0.0,
1787674220.189111,205.000075,1,66241.0,945969.0,248.0,0.0,3587.0,0.0,
1787674221.189107,206.000070,1,66241.0,945969.0,248.0,0.0,3587.0,0.0,
1787674222.189113,207.000076,1,66241.0,945969.0,248.0,0.0,3587.0,0.0,
1787674223.189110,208.000073,1,66241.0,945969.0,248.0,0.0,3587.0,0.0,
1787674224.189108,209.000071,1,66241.0,945969.0,248.0,0.0,3587.0,0.0,
1787674225.189164,210.000127,1,66241.0,945969.0,248.0,0.0,3587.0,0.0,
1787674226.189183,211.000146,1,66241.0,946153.0,248.0,0.0,3587.0,0.0,
1787674227.189110,212.000073,1,66241.0,946153.0,248.0,0.0,3587.0,0.0,
1787674228.189139,213.000103,1,66241.0,946153.0,248.0,0.0,3587.0,0.0,
1787674229.189117,214.000081,1,66241.0,946153.0,248.0,0.0,3587.0,0.0,
1787674230.189165,215.000129,1,66241.0,946153.0,248.0,0.0,3587.0,0.0,
1787674231.189110,216.000073,1,66241.0,946153.0,248.0,0.0,3587.0,0.0,
1787674232.189106,217.000069,1,66241.0,946153.0,248.0,0.0,3587.0,0.0,
1787674233.189104,218.000067,1,66241.0,946153.0,248.0,0.0,3587.0,0.0,
1787674234.189139,219.000102,1,66241.0,946153.0,248.0,0.0,3587.0,0.0,
1787674235.189106,220.000069,1,66241.0,946153.0,248.0,0.0,3587.0,0.0,
1787674236.189111,221.000074,1,66241.0,946153.0,248.0,0.0,3587.0,0.0,
1787674237.189119,222.000082,1,66241.0,946153.0,248.0,0.0,3587.0,0.0,
1787674238.189134,223.000098,1,66241.0,946153.0,248.0,0.0,3587.0,0.0,
1787674239.189110,224.000073,1,66241.0,946153.0,248.0,0.0,3587.0,0.0,
1787674240.189126,225.000090,1,66241.0,946153.0,248.0,0.0,3587.0,0.0,
1787674241.189133,226.000096,1,66241.0,946153.0,248.0,0.0,3587.0,0.0,
1787674242.189109,227.000072,1,66241.0,946153.0,248.0,0.0,3587.0,0.0,
1787674243.189146,228.000109,1,66241.0,946153.0,248.0,0.0,3587.0,0.0,
1787674244.189112,229.000076,1,66241.0,946153.0,248.0,0.0,3587.0,0.0,
1787674245.189159,230.000122,1,66241.0,946153.0,248.0,0.0,3587.0,0.0,
1787674246.189193,231.000156,1,67559.0,949184.0,309.0,0.0,3667.0,66.0,
1787674247.189219,232.000183,1,68015.0,954395.0,313.0,0.0,3690.0,66.0,
1787674248.189121,233.000084,1,68277.0,959928.0,317.0,0.0,3701.0,66.0,
1787674249.189116,234.000079,1,68486.0,965221.0,316.0,0.0,3713.0,66.0,
1787674250.189112,235.000076,1,68697.0,970767.0,315.0,0.0,3726.0,66.0,
1787674251.189118,236.000081,1,68945.0,976047.0,313.0,0.0,3742.0,66.0,
1787674252.189116,237.000080,1,69207.0,981336.0,315.0,0.0,3756.0,66.0,
1787674253.189130,238.000093,1,69420.0,986633.0,318.0,0.0,3766.0,66.0,
1787674254.189118,239.000082,1,69684.0,991901.0,316.0,0.0,3784.0,66.0,
1787674255.189104,240.000067,1,69964.0,996922.0,315.0,0.0,3798.0,66.0,
1787674256.189106,241.000069,1,70369.0,1002104.0,313.0,0.0,3827.0,66.0,
1787674257.189110,242.000073,1,70880.0,1007044.0,314.0,0.0,3853.0,66.0,
1787674258.189126,243.000089,1,71442.0,1012221.0,315.0,0.0,3882.0,66.0,
1787674259.189120,244.000083,1,71795.0,1017455.0,313.0,0.0,3905.0,66.0,
1787674260.189218,245.000181,1,72231.0,1022389.0,308.0,0.0,3935.0,66.0,
1787674261.189162,246.000125,1,72778.0,1027582.0,313.0,0.0,3962.0,66.0,
1787674262.189121,247.000084,1,73194.0,1032800.0,318.0,0.0,3979.0,66.0,
1787674263.189209,248.000173,1,73384.0,1038362.0,316.0,0.0,3993.0,66.0,
1787674264.189121,249.000084,1,73595.0,1043654.0,318.0,0.0,4004.0,66.0,
1787674265.189189,250.000153,1,73879.0,1048937.0,317.0,0.0,4021.0,66.0,
1787674266.189133,251.000097,1,74163.0,1054188.0,316.0,0.0,4037.0,66.0,
1787674267.189180,252.000143,1,74447.0,1059439.0,311.0,0.0,4058.0,66.0,
1787674268.189111,253.000074,1,74799.0,1064659.0,312.0,0.0,4078.0,66.0,
1787674269.189115,254.000078,1,75182.0,1069634.0,313.0,0.0,4097.0,66.0,
1787674270.189118,255.000082,1,75624.0,1074815.0,315.0,0.0,4122.0,66.0,
1787674271.189107,256.000070,1,76152.0,1079986.0,306.0,0.0,4161.0,66.0,
1787674272.189107,257.000071,1,76681.0,1085151.0,310.0,0.0,4186.0,66.0,
1787674273.189108,258.000071,1,77065.0,1090377.0,311.0,0.0,4206.0,66.0,
1787674274.189106,259.000070,1,77398.0,1095622.0,313.0,0.0,4225.0,66.0,
1787674275.189103,260.000067,1,77728.0,1100873.0,314.0,0.0,4241.0,66.0,
1787674276.189102,261.000066,1,77902.0,1103903.0,254.0,0.0,4247.0,66.0,
1787674277.189101,262.000064,1,77902.0,1103903.0,254.0,0.0,4247.0,66.0,
1787674278.189103,263.000066,1,77902.0,1103903.0,254.0,0.0,4247.0,66.0,
1787674279.189101,264.000064,1,77902.0,1103903.0,254.0,0.0,4247.0,66.0,
